age,educ,logearn
36,2,6.0799332
25,3,6.7417006
64,4,7.967145
26,2,3.8413858
29,3,7.5496092
22,2,4.7874918
23,2,7.2930179
26,4,7.21524
34,2,7.1388669
61,2,6.1205173
42,4,6.9077554
43,2,5.8289456
58,3,6.5400195
38,3,6.3969297
40,3,6.2146082
40,1,6.8669333
29,3,6.6088099
50,4,7.967145
60,4,7.0508509
26,3,6.2146082
36,3,6.1396689
21,2,6.0867748
26,2,6.3868794
40,3,6.9077554
26,3,6.7452364
63,5,7.2050037
32,3,6.8955307
57,5,7.2739944
57,4,7.967145
37,4,7.8842001
37,4,7.2048926
34,3,7.0900769
46,2,6.6450911
35,2,7.2442274
29,3,7.5208578
52,1,6.5510802
65,3,5.1119876
35,3,7.130899
49,2,7.2442274
41,3,6.856462
46,2,7.1760173
33,3,6.7274318
29,2,5.5804844
35,1,6.1424675
65,3,6.9948502
50,3,6.6640902
30,3,6.6200733
35,2,7.467371
53,3,7.091742
27,1,5.9763508
38,1,6.5302944
45,4,7.8981509
40,4,7.3382382
28,2,6.9638424
59,3,6.9177055
34,2,6.1092477
23,2,7.4983158
71,5,7.0501227
30,2,6.1092477
36,5,7.8837628
30,2,6.8277049
54,1,6.5792513
59,2,6.5708828
23,2,6.3969297
63,4,7.6962128
37,1,5.8861041
61,4,7.1106963
28,1,6.3969297
35,2,6.9077554
50,3,6.8875527
47,2,7.1147695
34,2,5.0751739
35,2,7.2442274
47,1,6.3969297
31,3,7.967145
37,4,7.130899
49,3,7.3382382
40,5,6.868526
52,4,7.3385372
40,2,6.1473994
40,3,6.9847164
40,3,6.3193283
57,2,6.8023949
56,1,6.4284282
53,2,7.130899
30,2,5.95223
59,5,7.0561752
47,2,6.3969297
25,4,7.130899
33,4,7.0836396
51,2,6.6846118
53,2,7.7642961
65,3,7.2327332
38,4,7.499805
50,4,7.426549
63,2,7.2050037
63,4,5.8971539
21,2,6.2915692
23,4,6.0867748
46,2,7.495542
71,3,6.0402546
33,3,6.8023949
38,4,7.3132205
24,2,6.4769726
74,3,5.0801616
53,4,7.6746173
33,3,5.1647859
52,3,6.363028
32,3,6.3587084
47,2,7.0900769
66,3,7.3583403
43,4,7.5496092
51,2,6.2437787
53,4,7.6104717
44,1,6.6200733
30,3,6.4614682
54,4,7.8240461
24,3,6.5102582
59,3,6.9268026
60,1,6.3566284
59,2,7.0501227
48,3,6.3969297
39,4,7.8834462
39,2,7.2619271
53,2,7.0030656
54,2,6.49224
71,2,5.7037826
60,2,6.3561077
32,4,7.1777825
57,3,6.9638424
53,5,7.7186856
28,2,7.2048926
42,3,7.8240461
41,3,6.5147128
71,3,5.6204009
44,2,7.1701198
46,3,7.8632669
41,4,6.3969297
49,2,7.0501227
65,1,6.1092477
36,2,6.6846118
46,5,7.7686939
38,3,7.5616779
53,5,7.7440023
49,2,7.6386414
46,4,7.3991594
52,3,7.0030656
75,2,5.9661469
24,2,5.7300997
45,3,7.2050037
53,4,7.967145
36,2,5.521461
33,2,7.5806999
63,1,5.9914646
44,1,5.768321
45,4,6.2045579
44,1,6.0038872
44,1,6.6088099
37,4,6.7631688
43,4,7.8240461
30,2,7.6750073
51,3,7.6083746
27,3,6.7238326
51,4,7.3132205
40,2,7.9669337
32,4,6.4219475
25,3,5.2983174
56,2,6.9077554
58,5,6.2285109
42,5,7.130899
35,5,7.3385372
51,4,7.967145
51,2,7.0508509
46,2,7.0508509
30,3,6.5366917
45,3,6.6846118
24,4,7.0508509
26,4,6.8297939
44,4,7.6009026
56,4,7.21524
55,4,7.967145
33,4,6.8762646
55,2,7.0169506
26,3,6.7912216
55,1,6.1737862
66,5,7.967145
60,2,6.6941781
53,3,7.967145
26,2,6.9077554
22,3,6.3969297
56,2,6.9638424
46,4,7.53122
40,2,6.2690964
31,4,6.6200733
54,4,5.8522024
54,4,7.0501227
40,3,7.0395203
64,2,6.6200733
41,2,7.456316
37,5,7.2997975
30,2,6.3969297
59,5,7.467371
52,4,7.967145
30,3,6.2146082
59,2,7.509335
22,1,5.7037826
51,3,6.7844572
65,3,5.9401712
27,4,6.3969297
50,1,5.9269261
55,3,6.4345465
57,1,5.9914646
34,1,5.9914646
66,1,6.0402546
29,4,6.64539
37,2,7.6009026
57,5,7.2048926
29,2,6.4831076
48,2,6.3969297
21,2,6.3099184
73,2,6.7334018
51,2,7.0836396
52,1,6.253829
52,2,5.9914646
62,5,6.6941781
34,1,6.3421216
59,2,7.0900769
39,5,7.6377163
57,5,7.9010072
29,2,6.0832686
68,4,7.495542
31,3,6.8883276
44,4,7.5616417
48,2,7.967145
74,5,6.1345472
54,4,7.3632288
36,1,6.9077554
29,2,5.084691
38,3,5.9914646
47,4,7.4897475
53,3,6.363028
43,5,7.3132205
44,5,7.2737865
25,2,5.6629605
63,2,7.4650826
21,3,5.8289456
21,2,6.3969297
28,4,7.130899
59,1,6.7753663
31,3,6.7627296
32,3,6.868526
58,5,6.0604539
50,1,6.3969297
35,2,6.2146082
25,4,7.7440023
38,4,7.4558768
66,3,5.4413781
35,4,7.3132205
58,1,6.7753663
64,3,7.2048926
63,4,7.9010072
56,2,6.6933236
29,5,7.7440023
31,2,6.3577037
54,1,5.7037826
43,2,7.967145
59,3,7.4650826
44,1,5.7037826
55,5,7.967145
47,2,5.9914646
39,5,7.967145
51,2,6.6846118
27,3,6.6846118
50,5,7.967145
26,4,7.6009026
24,4,6.2146082
54,4,7.6009026
41,4,7.9591117
30,1,5.521461
28,4,5.2983174
30,1,5.521461
46,1,5.521461
22,1,5.7525725
38,5,7.4781699
30,4,7.5616679
50,4,6.876502
28,2,6.7452364
39,1,6.3969297
45,2,6.3279366
34,5,7.967145
48,4,7.967145
25,4,5.5759492
59,4,6.8277049
23,2,6.3902407
41,2,7.2050037
61,5,7.21524
33,4,6.49224
52,4,7.6009026
34,1,6.3969297
50,5,7.967145
45,2,6.3577037
37,2,7.2048926
45,2,7.5583396
51,2,7.3382382
34,3,7.8240461
22,2,6.253829
24,1,6.1333981
39,2,7.3870902
60,1,6.9077554
29,4,6.868526
53,5,7.967145
48,2,7.0030656
51,2,7.2048926
52,3,6.4297194
40,5,6.9077554
25,3,6.8297939
49,4,7.967145
50,4,7.5616779
56,4,6.8277049
55,3,7.2406497
35,2,6.3969297
61,1,3.0106208
44,5,7.8240461
40,2,7.0210838
58,2,7.2327332
48,2,5.9914646
53,2,6.6200733
65,2,6.6200733
59,2,7.4650826
49,2,7.3991594
62,5,7.467371
58,2,7.3395376
37,3,7.1701198
48,3,4.8295927
43,2,6.3279366
69,2,5.5735221
41,4,7.6569896
37,3,6.5510802
36,2,6.2915692
31,2,6.8875527
53,4,7.967145
29,4,7.3382382
30,3,5.95223
33,5,6.923018
26,3,6.8679743
27,5,6.5674176
29,4,6.3969297
57,3,6.6846118
37,1,6.8276291
49,5,7.967145
57,3,7.967145
25,4,6.1753683
45,4,6.8057227
39,4,7.5616417
53,4,7.130899
64,2,7.0836396
25,3,6.3969297
52,2,7.0833879
60,2,6.9177055
53,1,5.7037826
29,2,6.3099184
53,3,5.9914646
58,3,7.0166097
68,5,7.2275171
44,5,6.8276291
61,2,6.288713
47,4,7.0508509
35,2,7.629004
50,1,6.0867748
48,3,6.2146082
60,3,7.009409
34,3,7.1546154
47,3,7.1546154
30,2,6.8679743
55,1,6.1092477
22,2,6.3969297
40,2,5.7838254
54,2,6.3279366
52,2,5.9914646
74,2,6.5395861
69,1,5.659482
47,4,6.9994226
31,3,6.3969297
45,1,5.9914646
22,3,6.3099184
58,4,7.3132205
52,3,6.2146082
26,3,6.3969297
59,5,7.467371
56,2,7.967145
32,4,6.6107497
30,4,7.2739944
30,3,4.6890516
24,2,6.0007958
30,2,7.714231
55,1,6.8277049
24,2,7.9638081
44,2,6.2146082
44,2,7.3385372
27,2,7.7086353
38,3,7.0508509
44,4,7.4558768
28,3,7.0983758
40,3,7.0916758
61,2,6.7093043
58,2,6.2422233
43,3,6.2146082
25,2,7.0387836
30,2,7.0387836
34,4,6.253829
26,2,7.0166097
66,2,6.5510802
51,2,7.1147695
62,4,7.1461658
60,2,6.6941781
27,2,7.4413204
35,2,7.967145
49,2,6.6066504
26,3,6.9154158
32,2,7.2995
51,3,6.6846118
26,4,6.6941781
37,3,6.6846118
43,2,6.6333184
53,3,7.3132205
60,4,7.5806999
53,4,6.9077554
59,3,6.0867748
51,5,7.456316
22,2,5.8861041
35,2,6.7233515
73,2,5.2149358
35,2,7.3572373
47,5,7.3259587
63,4,6.5022802
34,4,7.199275
41,3,6.5400195
64,3,7.0508509
32,2,6.3279366
47,4,6.5400195
24,3,5.3375382
26,4,7.1546154
24,4,5.9914646
24,3,6.8669333
24,4,5.7037826
22,3,5.521461
66,3,5.7876639
33,2,6.3577037
46,3,7.377759
46,3,7.3403492
31,5,6.6200733
57,3,7.009409
42,4,6.7171998
51,2,6.3969297
36,3,7.5616779
40,4,7.967145
45,4,6.5985088
42,4,7.3132205
41,2,6.9638424
41,2,6.868526
32,3,5.4161005
56,4,7.3385372
61,2,4.8644528
50,2,6.8048806
45,5,6.9631901
37,2,6.3587084
40,4,6.253829
50,3,7.5103869
28,3,6.2728772
46,5,7.7014399
43,3,5.1239638
65,2,5.31812
23,3,6.1092477
55,5,7.7440023
39,4,7.5616779
69,1,6.1366467
44,2,7.0900769
43,2,6.5453496
49,5,7.4558768
47,4,6.3969297
48,3,7.7186856
58,3,6.8669333
33,4,7.130899
56,2,7.0900769
25,2,6.1737862
34,4,7.0508509
52,4,7.3258076
38,2,6.1312265
58,2,7.0148144
21,2,6.2146082
44,4,6.876502
56,3,6.4838715
52,2,7.3873253
49,2,7.0836396
63,2,6.6333184
32,3,6.1737862
40,2,5.9914646
48,2,6.8617115
43,2,6.779922
29,4,6.3969297
66,2,5.8468723
37,4,6.5674176
43,4,7.3632288
35,2,6.8420429
58,2,6.1110239
23,3,6.2468815
45,4,7.3132205
48,2,5.5114107
35,4,7.0508509
61,3,6.7452364
27,2,7.0508509
54,2,6.2915692
33,5,7.2737865
38,4,6.9631901
37,4,6.9631901
27,2,5.8861041
63,2,6.0402546
39,1,6.9450512
44,1,6.2146082
31,4,7.3132205
60,3,6.9854569
46,3,7.5207763
51,4,7.7012
49,3,5.768321
34,4,7.6255951
56,4,7.0900769
47,2,7.6083746
34,4,6.476357
38,5,7.3385372
68,5,6.3561077
36,2,7.3460102
61,3,6.9177055
50,2,6.6200733
22,3,6.658268
53,1,5.9914646
65,5,6.6045671
36,2,6.7631688
43,4,6.64539
59,3,7.2050037
58,2,6.652863
55,3,6.3969297
44,4,6.7334018
56,2,6.6846118
25,2,6.9847164
32,2,7.0508509
36,2,7.09091
41,3,7.2469668
22,3,7.967145
26,4,7.4383836
62,2,6.3969297
51,1,7.1853871
39,4,6.868526
24,2,5.9914646
32,3,6.2668209
29,3,6.253829
51,4,6.8679743
38,2,6.8023949
53,3,7.3132205
51,3,7.6544433
52,4,6.8669333
24,3,6.3279366
26,2,5.2983174
26,3,5.7385058
43,1,5.9914646
22,3,5.8861041
47,4,6.9077554
49,1,4.6051702
50,1,5.8861041
38,5,7.5616779
31,2,6.2668209
25,2,6.5062323
30,2,6.7214255
30,2,6.8679743
31,4,7.3991594
29,2,7.7014399
28,2,5.2522736
60,2,7.2331738
29,4,5.9401712
58,4,6.2285109
53,2,6.253829
65,3,6.1746192
47,2,7.5103869
45,1,6.3577037
24,2,5.9348941
60,4,7.2050037
38,5,7.1760173
30,4,6.5554705
50,4,6.868526
50,2,6.6801014
64,3,5.8289456
29,3,6.7250338
35,2,6.3577037
34,5,6.9638424
29,2,6.2728772
33,2,6.3577037
59,3,7.5616779
57,4,7.0508509
49,4,7.9401174
36,5,7.3385372
29,4,6.2915692
29,4,7.2050037
63,3,7.2739944
62,2,7.5616779
29,4,6.9077554
30,4,7.0508509
26,5,6.7742238
31,3,7.1228666
33,4,7.7271957
48,4,7.8240461
64,3,7.0335064
26,2,5.0726705
57,4,7.967145
55,4,6.555357
59,2,6.6333184
25,4,7.3382382
57,2,6.868526
34,3,6.779922
34,5,7.495542
42,4,7.2739944
58,3,6.0867748
44,3,6.868526
58,5,6.8679743
56,4,7.467371
22,3,6.182085
24,4,6.2146082
53,4,7.6569896
41,4,7.377759
60,2,7.456316
33,3,6.3969297
48,4,7.3382382
40,3,7.377759
37,5,7.967145
27,2,5.4116459
60,1,6.5510802
45,1,6.8243737
56,2,6.9314718
23,3,5.4722705
37,5,7.8240461
57,4,7.2331738
50,2,6.64539
34,4,6.4828625
50,4,7.7686939
22,3,6.0867748
51,3,7.2739944
37,4,7.5616417
31,4,7.495542
41,3,6.9534931
71,2,5.7037826
69,1,5.7990928
51,2,6.5118494
38,2,6.5039887
45,4,7.0501227
43,3,7.21524
57,1,6.779922
27,1,6.3969297
41,3,6.7851467
29,2,5.9506426
55,4,6.9407063
59,5,5.7897153
58,2,6.5708828
25,4,7.0508509
37,2,6.0900645
21,3,6.6333184
52,1,7.0030656
47,4,7.6386414
21,3,5.2983174
27,4,6.8243737
41,5,7.7440023
42,3,7.9669337
57,1,6.302619
55,2,6.363028
49,2,7.967145
59,2,4.9767337
30,3,7.1244783
45,3,7.6569896
23,3,6.0867748
23,1,5.9914646
23,3,6.0867748
35,5,7.967145
51,2,6.2915692
32,5,6.4520488
60,2,6.2982135
53,2,6.4216223
56,3,6.1753683
43,4,7.499805
33,2,7.967145
44,3,7.5616417
52,2,7.0647593
36,5,7.3382382
35,1,6.5510802
62,2,7.1098795
51,2,6.3969297
51,2,6.5510802
46,2,7.3505163
53,2,6.5792513
67,2,6.6846118
32,2,6.3969297
54,3,7.6524177
47,2,6.5792513
33,2,5.480639
52,3,6.5792513
33,4,7.6009026
45,4,6.9454942
43,2,6.7889719
45,5,7.0849385
31,4,5.4060502
22,4,6.1092477
49,2,7.7844734
62,4,7.467371
65,3,5.9914646
33,2,7.1228666
54,4,6.8669333
27,4,6.856462
22,3,6.6200733
25,4,5.1194897
38,3,7.1228666
72,2,5.8861041
27,2,6.3285079
27,5,7.456316
46,2,5.768321
25,3,6.3561077
60,4,7.8006954
28,3,5.8861041
59,2,6.6200733
21,4,4.0073333
51,5,7.967145
42,4,6.9077554
21,3,5.0039463
40,1,6.4769726
34,2,6.3969297
30,1,5.7037826
61,2,6.1092477
34,1,6.1837363
31,5,7.2469668
47,2,7.130899
54,4,7.48911
46,1,6.3969297
29,2,6.5510802
52,2,7.0508509
39,2,6.5510802
24,4,5.8468723
52,2,6.6846118
40,2,6.1837363
60,2,6.9810057
58,3,6.3225651
48,2,7.0501227
68,4,7.3385372
48,3,7.967145
24,3,6.1092477
59,3,7.4558768
28,3,6.5792513
44,2,6.0452423
59,2,6.3561077
36,1,5.8749309
41,4,7.4994235
56,2,6.5858955
39,3,6.7406964
62,2,6.4457197
26,4,4.9052749
28,4,5.6784649
57,1,6.7816248
44,3,6.3969297
61,2,6.7334018
45,2,6.4887338
50,3,6.8679743
58,2,7.345068
34,2,6.1737862
31,3,6.1737862
33,3,6.49224
60,2,3.871201
42,4,5.6237288
50,1,6.5118494
58,3,6.8634796
50,3,6.4879885
27,4,6.9077554
65,3,6.5708828
58,3,5.9914646
36,2,7.0030656
26,4,6.9735432
41,5,7.8617272
28,2,6.1737862
38,5,7.967145
40,4,7.3132205
39,5,7.415494
26,3,6.7744522
44,3,6.7742238
45,4,7.8691645
49,5,7.967145
42,3,6.8023949
21,2,5.9401712
48,2,6.3969297
49,3,7.130899
54,2,6.2961879
35,2,6.5792513
38,5,7.7440023
24,2,5.9506426
65,3,7.6009026
21,2,4.2766662
55,4,6.9077554
51,4,7.2739944
28,3,6.3969297
47,5,7.2050037
34,1,6.5792513
46,2,7.09091
70,4,6.2344108
46,5,6.5395861
44,2,5.8289456
30,2,6.3969297
43,3,6.2146082
52,4,7.0508509
60,5,6.5400195
63,1,6.7753663
23,2,6.3099184
30,2,5.6698809
40,3,6.5510802
46,3,6.7889719
23,3,5.0106354
46,3,7.6104717
44,4,7.0501227
21,3,6.3969297
39,2,7.499805
64,1,5.1929569
68,3,7.3385372
57,5,7.967145
52,4,7.9332447
29,2,5.6698809
46,3,5.3821988
59,3,6.8023949
32,1,5.521461
59,2,6.7580943
55,2,7.4223738
32,2,6.5722823
64,3,7.5616417
54,4,7.0508509
26,2,6.5510802
44,3,6.5273728
26,3,7.2737865
52,4,7.1641788
26,2,7.0508509
23,3,5.9401712
44,2,6.6200733
51,4,7.967145
21,3,6.779922
36,1,6.3969297
35,3,6.3969297
61,2,6.3969297
26,4,6.8483238
24,2,5.4604363
54,2,6.4355092
56,3,7.967145
33,1,5.8861041
42,3,6.7817383
55,2,6.3279366
42,5,7.967145
54,5,7.967145
50,4,6.9565454
36,3,7.2739944
51,4,7.5616779
31,4,6.5220928
54,2,7.5616417
22,3,6.3969297
40,1,5.521461
56,5,7.7437034
45,1,5.857933
37,1,5.7037826
47,1,5.7037826
23,2,6.1737862
26,2,6.1092477
53,1,6.6141891
51,3,6.3969297
31,3,6.9077554
54,1,5.8998976
27,2,5.7037826
58,1,5.9914646
46,2,6.4355092
55,2,5.9914646
42,3,5.6167712
67,3,5.7037826
53,2,7.2723985
68,4,5.521461
23,4,4.4716387
56,4,6.2285109
63,2,7.5898414
54,1,6.6141891
27,2,7.2739944
58,5,7.9669337
25,3,4.4773369
59,4,6.868526
70,2,6.9631901
21,3,5.5606818
49,1,6.8276291
21,2,6.2728772
43,3,7.967145
57,3,6.5940852
60,3,7.3132205
39,5,6.9818602
23,3,5.857933
52,3,7.3315578
30,3,6.4614682
39,3,6.8276291
35,4,7.4994235
43,5,7.2048926
23,3,6.8875527
29,4,7.5616417
65,4,7.5727291
31,4,7.5616779
31,4,7.456316
23,3,7.0210838
31,1,6.1837363
23,4,6.1092477
48,2,6.8015389
35,2,6.6846118
37,1,7.5616417
42,5,7.7271957
62,2,6.4134588
25,1,6.9077554
35,5,5.8861041
63,3,6.2878585
37,4,6.9077554
61,5,6.868526
64,2,6.5117455
48,3,6.669498
52,5,7.3873253
39,4,6.9810057
31,4,7.7014399
23,3,6.3902407
33,4,7.2050037
52,4,7.4994235
54,1,6.0867748
45,1,6.937314
28,3,7.5806999
57,2,7.967145
25,4,6.64539
21,2,6.1092477
44,5,7.967145
58,3,7.456316
44,2,6.3969297
40,2,6.868526
29,5,6.8318672
44,1,6.3969297
30,3,6.3969297
38,3,6.9460139
40,3,6.9638424
24,2,7.0475173
32,3,6.1737862
38,2,6.5220928
30,3,6.9517722
39,4,6.8277049
37,3,7.6009026
46,4,7.0139155
56,5,7.3132205
28,4,6.9268026
40,4,6.6333184
44,5,7.967145
34,1,5.9914646
42,4,7.5616779
42,2,6.1753683
35,3,6.1345472
44,4,7.5616779
58,4,7.8320141
23,2,6.2728772
54,5,7.2048926
61,4,7.467371
40,4,7.5616779
31,4,6.4815769
25,2,6.669498
50,3,6.7334018
33,5,7.6009026
58,4,7.967145
42,4,7.1612029
49,3,6.64539
50,1,7.967145
25,1,6.7516861
39,3,6.6700816
39,2,6.6333184
44,2,6.8277049
32,3,7.8240461
64,5,7.551187
35,4,6.5400195
51,1,5.9914646
59,4,7.7437034
38,1,6.0867748
40,2,6.669498
49,5,7.967145
40,3,7.0508509
52,3,6.8277049
31,2,7.3132205
25,2,6.3561077
21,3,5.8861041
50,1,5.7990928
36,1,5.7990928
36,3,7.2331738
28,2,5.7037826
39,4,6.6200733
37,2,7.5616779
37,3,6.8066525
25,1,6.3969297
33,2,7.5616779
50,4,7.967145
25,3,5.0751739
43,5,7.0508509
47,4,7.377759
56,4,7.967145
38,5,7.5616417
27,2,7.0424871
25,4,5.8129659
23,4,5.8129659
23,4,5.8129659
43,2,6.8669333
33,2,5.6383548
52,4,7.0030656
47,2,7.5616679
25,4,6.7631688
49,1,7.0900769
43,4,7.2739944
26,3,6.0867748
31,3,7.456316
31,4,7.5098829
41,5,7.6809421
27,3,6.3536043
35,3,6.6846118
44,3,6.7406964
26,3,5.4701676
37,3,6.6450911
29,3,5.6629605
44,3,6.7334018
34,2,6.6846118
60,2,7.057898
26,3,6.4828625
38,2,6.6908422
23,2,6.1737862
65,2,3.6375861
53,4,6.5941401
35,3,6.9638424
57,1,5.9914646
54,4,7.3987861
46,3,7.0501227
34,4,6.6846118
34,3,7.2050037
47,3,7.0501227
46,1,6.1180973
64,3,6.8023949
21,2,5.768321
25,2,6.7123485
67,5,4.6634393
39,5,7.5616779
27,2,6.5118494
52,3,6.6846118
21,2,5.8289456
53,4,7.8543501
36,5,6.6881056
59,3,6.5930448
60,2,6.856462
49,4,7.5616779
50,5,7.167038
41,3,6.6450911
40,1,5.521461
53,4,7.3987861
47,2,7.3132205
26,3,6.6450911
72,3,5.5955658
46,5,7.5616417
49,2,7.09091
26,2,5.7037826
28,3,6.8297939
23,3,5.7037826
47,4,7.3991594
42,5,7.3385372
32,3,7.6496925
75,4,6.5510802
36,2,7.2739944
40,4,7.21524
37,4,7.130899
45,2,6.5940852
59,4,7.3632288
36,3,6.9508147
45,4,7.0508509
28,3,7.0340443
29,2,6.1047931
42,3,5.768321
52,4,7.0900769
65,1,7.967145
54,3,7.3505163
30,2,7.0900769
71,2,5.9687076
64,2,5.57973
58,2,6.5792513
51,2,6.7334018
22,2,6.4614682
23,2,6.4457197
34,4,6.9847164
37,3,6.3099184
47,4,7.130899
54,2,7.3626451
35,3,7.2327332
59,4,6.6039438
64,5,6.1202974
52,5,7.4175806
65,3,5.220356
37,3,7.2331738
37,4,6.4707994
35,5,6.64539
35,3,6.7903671
28,5,6.4377518
71,4,7.0698743
43,2,6.779922
45,4,6.868526
45,4,7.0900769
40,4,7.1612029
59,4,7.967145
57,4,6.779922
63,3,7.2191882
27,2,6.1092477
22,4,6.5510802
23,4,6.5792513
23,4,5.5984221
39,5,7.3385372
63,3,7.1760173
50,5,7.6927066
45,3,7.130899
45,2,7.0732698
34,4,6.9638424
59,5,7.967145
32,5,7.7014399
25,4,7.3003106
55,3,5.971262
29,2,6.1737862
51,5,7.668561
22,3,6.1737862
61,4,7.551187
56,4,7.9515381
32,5,7.0836396
53,3,7.0508509
28,3,5.9661469
52,4,7.967145
51,3,7.0508509
75,3,6.1345472
67,3,7.3382382
25,4,7.2469668
22,3,6.4680557
43,3,7.2331738
71,2,7.0900769
52,4,6.6700816
25,2,5.9914646
47,2,7.2331738
22,3,5.4293456
47,4,7.3870902
33,1,6.2146082
64,5,7.5616779
36,2,6.321218
38,3,5.7525725
63,3,5.521461
26,3,6.4769726
31,2,6.868526
40,4,7.130899
70,4,6.4516544
36,1,6.4915881
52,2,6.6846118
38,5,6.868526
60,3,6.3099184
45,2,5.3033047
42,3,5.7419772
30,3,6.5808473
40,1,5.2983174
23,3,5.7037826
49,4,6.64539
53,3,6.5453496
51,3,7.3626451
22,3,7.3190699
65,4,5.7620516
56,2,7.7440023
48,3,6.868526
50,4,6.6846118
30,5,7.2997975
47,4,7.456316
54,2,6.9638424
38,3,6.8679743
31,3,5.4701676
30,4,6.7631688
34,2,7.377759
34,2,6.4614682
57,2,6.8243737
22,3,5.6493263
27,2,6.6200733
53,1,6.182085
27,3,6.0161572
35,2,6.3171649
65,3,6.4063683
66,4,7.2793188
35,4,5.2729998
45,3,7.0900769
34,2,7.5496092
23,3,6.0867748
27,3,5.9661469
36,1,6.9469762
40,5,6.9454942
63,3,6.2298708
54,3,6.3577037
21,2,6.6846118
24,2,6.6846118
58,2,6.5132303
65,1,6.6846118
60,3,7.130899
40,3,7.6008024
43,5,7.2739944
60,2,6.1092477
38,2,7.7440023
55,4,7.4601336
60,3,7.2469668
49,3,7.130899
37,2,7.0647593
46,2,6.9818602
59,4,7.115387
43,2,6.4023318
24,3,6.7461772
43,3,7.0732698
43,3,6.1345472
22,3,6.363028
47,5,6.0402546
37,4,6.2146082
28,3,6.5510802
23,2,6.4738908
41,1,6.5792513
65,2,5.9269261
60,2,6.1047931
54,2,5.9579077
46,2,6.6846118
44,1,6.5510802
28,2,7.467371
56,1,6.2146082
43,4,6.9077554
21,3,5.0106354
61,2,6.9077554
57,2,6.3279366
60,5,7.7440023
39,2,6.1333981
22,2,5.2983174
49,2,6.1867228
54,1,7.1507015
40,4,7.115387
57,4,7.7437034
22,2,6.9469762
24,3,3.4011974
47,3,7.2331738
22,2,5.1059456
50,4,7.7844734
56,2,6.7627296
24,1,6.1333981
27,4,7.377759
42,2,6.5072775
28,2,6.0161572
55,4,7.5616779
22,2,6.3577037
57,3,7.4650826
26,2,6.0520892
32,5,7.0508509
66,3,5.9661469
39,2,5.4380794
35,3,6.6450911
21,3,5.0106354
56,1,6.3099184
21,2,7.3190699
21,3,6.0402546
28,4,6.3895693
40,5,7.5103869
63,3,7.130899
56,1,6.7631688
42,3,6.64539
54,2,6.9638424
57,2,6.9077554
62,2,6.9707303
23,3,6.779922
45,2,6.9077554
58,3,6.7851467
54,3,7.3991594
30,2,6.2146082
55,2,6.4134588
39,2,6.6450911
39,3,7.967145
56,2,6.5792513
63,4,6.6195397
28,5,6.9077554
42,5,6.5400195
43,1,5.9401712
44,2,6.6066504
62,4,7.0508509
32,2,6.4769726
21,2,6.4216223
56,4,7.3385372
49,4,7.3290939
38,2,6.7334018
48,3,7.967145
33,3,6.9077554
49,4,7.6925697
59,4,7.0475173
49,2,6.5792513
25,2,6.1737862
56,5,6.868526
43,4,7.9655457
33,3,6.5940852
32,4,6.1092477
35,3,6.9077554
58,3,7.2872391
51,4,7.967145
43,5,7.3632288
45,3,7.622664
52,4,7.5912361
44,4,7.967145
51,3,6.5687799
38,4,7.967145
45,3,7.0900769
57,5,7.7186856
43,2,7.2442274
47,3,6.779922
32,3,6.6659384
41,3,7.130899
54,3,6.5410299
38,3,6.8297939
24,3,7.3264656
48,2,6.9818602
52,5,7.0210838
49,2,6.9077554
30,3,6.6720328
34,2,5.8265901
50,4,7.967145
56,3,7.3385372
25,3,6.3969297
39,2,6.0931182
29,2,6.0010185
35,2,6.856462
49,2,6.0192013
37,2,6.9648914
43,3,6.990993
54,2,7.2331738
34,2,6.363028
25,2,7.3460102
40,4,6.8277049
36,2,6.6450911
34,4,7.0508509
58,4,7.5208578
61,4,7.5832477
29,4,6.7177081
62,4,5.0369525
47,2,7.1546154
51,3,7.2872391
48,5,7.1461658
38,3,7.377759
66,5,7.7437034
29,3,7.2835855
41,3,6.7887015
44,2,7.2050037
63,3,6.4769726
46,2,7.967145
27,2,6.1202974
37,2,7.623642
53,2,7.967145
30,2,7.967145
30,2,7.1701198
37,2,7.7014399
64,3,6.779922
58,2,6.868526
24,2,6.868526
30,3,6.3969297
21,1,5.1647859
26,2,7.5436387
25,4,6.3969297
50,4,7.0706563
27,3,6.855082
22,2,7.2004247
57,2,7.2331738
38,2,6.6651869
55,3,6.8679743
73,3,6.5510802
64,4,7.7927904
41,2,6.828712
55,2,7.3385372
22,3,5.9269261
42,4,7.4169798
37,2,6.6846118
42,4,7.8240461
41,2,6.7334018
33,4,7.377759
59,2,7.6704288
30,3,6.6789708
29,3,7.0900769
42,2,7.967145
53,4,7.5098829
32,2,7.0030656
59,3,7.2050037
29,3,6.5510802
45,2,7.6386414
25,2,6.868526
25,3,6.8243737
41,2,5.768321
47,2,7.2739944
34,2,6.1633148
57,4,7.5616417
47,2,6.3969297
26,4,6.8062763
40,1,6.8277049
62,3,7.3385372
33,4,7.130899
50,2,6.610023
39,4,7.8617849
30,1,5.9914646
24,2,6.4222398
42,3,7.967145
52,5,7.8617849
42,3,7.9330797
51,4,6.4710317
35,2,7.130899
26,3,6.4676986
48,3,5.9401712
35,1,6.5510802
32,3,6.3577037
32,4,7.0030656
35,2,6.4923911
56,3,6.6846118
34,2,7.2739944
68,2,6.8023949
62,4,7.5616417
71,1,6.1092477
66,1,4.4067192
42,3,6.7631688
